x,sin(x),Taylor_1,Taylor_3,Taylor_5,Taylor_7,Taylor_9
2.05602801,0.88456691,2.05602801,0.60747020,0.91364109,0.88282534,0.88463459
2.06603302,0.87985625,2.06603302,0.59622530,0.90991846,0.87803758,0.87992763
2.07603802,0.87505752,2.07603802,0.58477359,0.90613615,0.87315873,0.87513277
2.08604302,0.87017119,2.08604302,0.57311408,0.90229530,0.86818918,0.87025051
2.09604802,0.86519776,2.09604802,0.56124574,0.89839709,0.86312931,0.86528134
2.10605303,0.86013772,2.10605303,0.54916760,0.89444270,0.85797951,0.86022578
2.11605803,0.85499159,2.11605803,0.53687863,0.89043334,0.85274018,0.85508433
2.12606303,0.84975987,2.12606303,0.52437785,0.88637023,0.84741172,0.84985752
2.13606803,0.84444309,2.13606803,0.51166425,0.88225465,0.84199453,0.84454589
2.14607304,0.83904179,2.14607304,0.49873683,0.87808784,0.83648903,0.83914998
2.15607804,0.83355649,2.15607804,0.48559459,0.87387111,0.83089563,0.83367033
2.16608304,0.82798776,2.16608304,0.47223652,0.86960578,0.82521475,0.82810752
2.17608804,0.82233614,2.17608804,0.45866163,0.86529318,0.81944683,0.82246210
2.18609305,0.81660222,2.18609305,0.44486891,0.86093466,0.81359230,0.81673465
2.19609805,0.81078655,2.19609805,0.43085737,0.85653162,0.80765158,0.81092576
2.20610305,0.80488972,2.20610305,0.41662599,0.85208545,0.80162513,0.80503603
2.21610805,0.79891232,2.21610805,0.40217378,0.84759758,0.79551338,0.79906605
2.22611306,0.79285495,2.22611306,0.38749974,0.84306945,0.78931679,0.79301645
2.23611806,0.78671822,2.23611806,0.37260287,0.83850254,0.78303581,0.78688784
2.24612306,0.78050273,2.24612306,0.35748216,0.83389833,0.77667089,0.78068084
2.25612806,0.77420912,2.25612806,0.34213662,0.82925833,0.77022250,0.77439610
2.26613307,0.76783802,2.26613307,0.32656523,0.82458410,0.76369110,0.76803426
2.27613807,0.76139005,2.27613807,0.31076701,0.81987717,0.75707716,0.76159598
2.28614307,0.75486586,2.28614307,0.29474094,0.81513914,0.75038116,0.75508191
2.29614807,0.74826612,2.29614807,0.27848603,0.81037161,0.74360355,0.74849273
2.30615308,0.74159147,2.30615308,0.26200128,0.80557620,0.73674483,0.74182912
2.31615808,0.73484260,2.31615808,0.24528568,0.80075456,0.72980547,0.73509176
2.32616308,0.72802016,2.32616308,0.22833823,0.79590838,0.72278596,0.72828135
2.33616808,0.72112485,2.33616808,0.21115793,0.79103934,0.71568677,0.72139858
2.34617309,0.71415736,2.34617309,0.19374379,0.78614917,0.70850841,0.71444418
2.35617809,0.70711838,2.35617809,0.17609479,0.78123960,0.70125134,0.70741886
2.36618309,0.70000862,2.36618309,0.15820993,0.77631241,0.69391608,0.70032334
2.37618809,0.69282878,2.37618809,0.14008823,0.77136939,0.68650311,0.69315836
2.38619310,0.68557960,2.38619310,0.12172866,0.76641234,0.67901292,0.68592466
2.39619810,0.67826179,2.39619810,0.10313024,0.76144311,0.67144602,0.67862299
2.40620310,0.67087609,2.40620310,0.08429196,0.75646356,0.66380289,0.67125412
2.41620810,0.66342323,2.41620810,0.06521281,0.75147558,0.65608405,0.66381879
2.42621311,0.65590396,2.42621311,0.04589181,0.74648107,0.64828998,0.65631780
2.43621811,0.64831904,2.43621811,0.02632794,0.74148196,0.64042119,0.64875191
2.44622311,0.64066922,2.44622311,0.00652020,0.73648023,0.63247817,0.64112191
2.45622811,0.63295528,2.45622811,-0.01353240,0.73147784,0.62446144,0.63342860
2.46623312,0.62517797,2.46623312,-0.03383088,0.72647681,0.61637148,0.62567279
2.47623812,0.61733808,2.47623812,-0.05437622,0.72147917,0.60820880,0.61785528
2.48624312,0.60943640,2.48624312,-0.07516943,0.71648697,0.59997390,0.60997688
2.49624812,0.60147372,2.49624812,-0.09621152,0.71150230,0.59166729,0.60203843
2.50625313,0.59345082,2.50625313,-0.11750348,0.70652726,0.58328945,0.59404076
2.51625813,0.58536853,2.51625813,-0.13904632,0.70156399,0.57484088,0.58598469
2.52626313,0.57722764,2.52626313,-0.16084103,0.69661463,0.56632209,0.57787109
2.53626813,0.56902896,2.53626813,-0.18288862,0.69168138,0.55773357,0.56970080
2.54627314,0.56077333,2.54627314,-0.20519010,0.68676644,0.54907581,0.56147468
2.55627814,0.55246157,2.55627814,-0.22774646,0.68187204,0.54034931,0.55319359
2.56628314,0.54409450,2.56628314,-0.25055870,0.67700044,0.53155455,0.54485842
2.57628814,0.53567298,2.57628814,-0.27362782,0.67215393,0.52269202,0.53647005
2.58629315,0.52719783,2.58629315,-0.29695483,0.66733480,0.51376221,0.52802935
2.59629815,0.51866991,2.59629815,-0.32054073,0.66254540,0.50476560,0.51953722
2.60630315,0.51009007,2.60630315,-0.34438652,0.65778810,0.49570267,0.51099456
2.61630815,0.50145917,2.61630815,-0.36849321,0.65306526,0.48657389,0.50240229
2.62631316,0.49277807,2.62631316,-0.39286178,0.64837932,0.47737974,0.49376131
2.63631816,0.48404765,2.63631816,-0.41749325,0.64373270,0.46812069,0.48507255
2.64632316,0.47526878,2.64632316,-0.44238861,0.63912787,0.45879720,0.47633693
2.65632816,0.46644233,2.65632816,-0.46754887,0.63456734,0.44940973,0.46755538
2.66633317,0.45756919,2.66633317,-0.49297503,0.63005360,0.43995874,0.45872885
2.67633817,0.44865025,2.67633817,-0.51866809,0.62558921,0.43044469,0.44985828
2.68634317,0.43968640,2.68634317,-0.54462905,0.62117675,0.42086801,0.44094462
2.69634817,0.43067854,2.69634817,-0.57085892,0.61681880,0.41122915,0.43198883
2.70635318,0.42162756,2.70635318,-0.59735868,0.61251800,0.40152854,0.42299188
2.71635818,0.41253439,2.71635818,-0.62412936,0.60827700,0.39176663,0.41395474
2.72636318,0.40339991,2.72636318,-0.65117194,0.60409848,0.38194382,0.40487838
2.73636818,0.39422506,2.73636818,-0.67848743,0.59998514,0.37206054,0.39576379
2.74637319,0.38501075,2.74637319,-0.70607684,0.59593972,0.36211721,0.38661195
2.75637819,0.37575789,2.75637819,-0.73394115,0.59196498,0.35211422,0.37742387
2.76638319,0.36646743,2.76638319,-0.76208138,0.58806371,0.34205197,0.36820054
2.77638819,0.35714028,2.77638819,-0.79049852,0.58423872,0.33193086,0.35894298
2.78639320,0.34777738,2.78639320,-0.81919358,0.58049287,0.32175126,0.34965219
2.79639820,0.33837967,2.79639820,-0.84816756,0.57682902,0.31151356,0.34032919
2.80640320,0.32894808,2.80640320,-0.87742146,0.57325008,0.30121811,0.33097501
2.81640820,0.31948357,2.81640820,-0.90695628,0.56975896,0.29086529,0.32159067
2.82641321,0.30998708,2.82641321,-0.93677302,0.56635864,0.28045542,0.31217723
2.83641821,0.30045956,2.83641821,-0.96687269,0.56305209,0.26998887,0.30273570
2.84642321,0.29090197,2.84642321,-0.99725628,0.55984232,0.25946595,0.29326716
2.85642821,0.28131525,2.85642821,-1.02792480,0.55673239,0.24888699,0.28377264
2.86643322,0.27170038,2.86643322,-1.05887925,0.55372535,0.23825230,0.27425321
2.87643822,0.26205831,2.87643822,-1.09012062,0.55082431,0.22756219,0.26470993
2.88644322,0.25239001,2.88644322,-1.12164993,0.54803239,0.21681693,0.25514387
2.89644822,0.24269644,2.89644822,-1.15346818,0.54535275,0.20601682,0.24555611
2.90645323,0.23297858,2.90645323,-1.18557635,0.54278858,0.19516211,0.23594773
2.91645823,0.22323740,2.91645823,-1.21797547,0.54034308,0.18425307,0.22631981
2.92646323,0.21347387,2.92646323,-1.25066652,0.53801951,0.17328994,0.21667345
2.93646823,0.20368897,2.93646823,-1.28365051,0.53582113,0.16227296,0.20700974
2.94647324,0.19388369,2.94647324,-1.31692844,0.53375124,0.15120233,0.19732979
2.95647824,0.18405899,2.95647824,-1.35050131,0.53181319,0.14007828,0.18763470
2.96648324,0.17421588,2.96648324,-1.38437013,0.53001032,0.12890099,0.17792559
2.97648824,0.16435532,2.97648824,-1.41853589,0.52834603,0.11767065,0.16820358
2.98649325,0.15447831,2.98649325,-1.45299960,0.52682374,0.10638742,0.15846980
2.99649825,0.14458584,2.99649825,-1.48776226,0.52544689,0.09505145,0.14872536
3.00650325,0.13467890,3.00650325,-1.52282486,0.52421897,0.08366288,0.13897141
3.01650825,0.12475847,3.01650825,-1.55818842,0.52314349,0.07222184,0.12920908
3.02651326,0.11482556,3.02651326,-1.59385393,0.52222399,0.06072843,0.11943953
3.03651826,0.10488115,3.03651826,-1.62982240,0.52146404,0.04918274,0.10966389
3.04652326,0.09492625,3.04652326,-1.66609482,0.52086723,0.03758486,0.09988334
3.05652826,0.08496184,3.05652826,-1.70267220,0.52043720,0.02593483,0.09009902
3.06653327,0.07498893,3.06653327,-1.73955553,0.52017761,0.01423271,0.08031211
3.07653827,0.06500851,3.07653827,-1.77674583,0.52009216,0.00247851,0.07052377
3.08654327,0.05502158,3.08654327,-1.81424409,0.52018456,-0.00932774,0.06073519
3.09654827,0.04502915,3.09654827,-1.85205131,0.52045856,-0.02118607,0.05094753
3.10655328,0.03503221,3.10655328,-1.89016850,0.52091796,-0.03309650,0.04116200
3.11655828,0.02503176,3.11655828,-1.92859665,0.52156657,-0.04505908,0.03137979
3.12656328,0.01502881,3.12656328,-1.96733677,0.52240824,-0.05707386,0.02160208
3.13656828,0.00502435,3.13656828,-2.00638986,0.52344684,-0.06914094,0.01183009
3.14657329,-0.00498061,3.14657329,-2.04575692,0.52468628,-0.08126042,0.00206502
3.15657829,-0.01498507,3.15657829,-2.08543895,0.52613050,-0.09343242,-0.00769192
3.16658329,-0.02498804,3.16658329,-2.12543696,0.52778348,-0.10565709,-0.01743950
3.17658829,-0.03498850,3.17658829,-2.16575194,0.52964921,-0.11793459,-0.02717650
3.18659330,-0.04498546,3.18659330,-2.20638490,0.53173175,-0.13026512,-0.03690171
3.19659830,-0.05497791,3.19659830,-2.24733683,0.53403514,-0.14264887,-0.04661387
3.20660330,-0.06496486,3.20660330,-2.28860875,0.53656349,-0.15508608,-0.05631175
3.21660830,-0.07494531,3.21660830,-2.33020165,0.53932094,-0.16757700,-0.06599410
3.22661331,-0.08491826,3.22661331,-2.37211653,0.54231165,-0.18012190,-0.07565968
3.23661831,-0.09488271,3.23661831,-2.41435439,0.54553980,-0.19272110,-0.08530724
3.24662331,-0.10483766,3.24662331,-2.45691624,0.54900964,-0.20537491,-0.09493549
3.25662831,-0.11478211,3.25662831,-2.49980308,0.55272541,-0.21808367,-0.10454319
3.26663332,-0.12471508,3.26663332,-2.54301590,0.55669142,-0.23084777,-0.11412906
3.27663832,-0.13463556,3.27663832,-2.58655572,0.56091199,-0.24366759,-0.12369183
3.28664332,-0.14454257,3.28664332,-2.63042353,0.56539147,-0.25654356,-0.13323020
3.29664832,-0.15443510,3.29664832,-2.67462033,0.57013427,-0.26947613,-0.14274288
3.30665333,-0.16431218,3.30665333,-2.71914713,0.57514479,-0.28246577,-0.15222860
3.31665833,-0.17417281,3.31665833,-2.76400492,0.58042751,-0.29551299,-0.16168604
3.32666333,-0.18401601,3.32666333,-2.80919471,0.58598690,-0.30861831,-0.17111390
3.33666833,-0.19384078,3.33666833,-2.85471750,0.59182750,-0.32178228,-0.18051086
3.34667334,-0.20364615,3.34667334,-2.90057429,0.59795386,-0.33500551,-0.18987561
3.35667834,-0.21343114,3.35667834,-2.94676608,0.60437057,-0.34828859,-0.19920683
3.36668334,-0.22319476,3.36668334,-2.99329388,0.61108225,-0.36163217,-0.20850319
3.37668834,-0.23293604,3.37668834,-3.04015868,0.61809357,-0.37503692,-0.21776334
3.38669335,-0.24265401,3.38669335,-3.08736149,0.62540920,-0.38850355,-0.22698595
3.39669835,-0.25234768,3.39669835,-3.13490330,0.63303389,-0.40203278,-0.23616968
3.40670335,-0.26201610,3.40670335,-3.18278513,0.64097238,-0.41562538,-0.24531316
3.41670835,-0.27165829,3.41670835,-3.23100796,0.64922948,-0.42928215,-0.25441503
3.42671336,-0.28127328,3.42671336,-3.27957281,0.65780999,-0.44300391,-0.26347393
3.43671836,-0.29086012,3.43671836,-3.32848068,0.66671880,-0.45679151,-0.27248849
3.44672336,-0.30041785,3.44672336,-3.37773256,0.67596079,-0.47064586,-0.28145732
3.45672836,-0.30994550,3.45672836,-3.42732946,0.68554090,-0.48456787,-0.29037904
3.46673337,-0.31944213,3.46673337,-3.47727237,0.69546409,-0.49855851,-0.29925226
3.47673837,-0.32890678,3.47673837,-3.52756231,0.70573535,-0.51261877,-0.30807557
3.48674337,-0.33833851,3.48674337,-3.57820027,0.71635972,-0.52674968,-0.31684756
3.49674837,-0.34773637,3.49674837,-3.62918725,0.72734228,-0.54095229,-0.32556682
3.50675338,-0.35709943,3.50675338,-3.68052425,0.73868812,-0.55522772,-0.33423194
3.51675838,-0.36642673,3.51675838,-3.73221229,0.75040239,-0.56957709,-0.34284148
3.52676338,-0.37571736,3.52676338,-3.78425235,0.76249025,-0.58400158,-0.35139400
3.53676838,-0.38497038,3.53676838,-3.83664544,0.77495692,-0.59850240,-0.35988806
3.54677339,-0.39418487,3.54677339,-3.88939256,0.78780764,-0.61308080,-0.36832221
3.55677839,-0.40335989,3.55677839,-3.94249471,0.80104769,-0.62773806,-0.37669499
3.56678339,-0.41249454,3.56678339,-3.99595290,0.81468239,-0.64247550,-0.38500494
3.57678839,-0.42158790,3.57678839,-4.04976812,0.82871709,-0.65729450,-0.39325057
3.58679340,-0.43063906,3.58679340,-4.10394138,0.84315717,-0.67219646,-0.40143040
3.59679840,-0.43964712,3.59679840,-4.15847367,0.85800806,-0.68718282,-0.40954295
3.60680340,-0.44861116,3.60680340,-4.21336601,0.87327522,-0.70225507,-0.41758671
3.61680840,-0.45753030,3.61680840,-4.26861939,0.88896414,-0.71741474,-0.42556018
3.62681341,-0.46640364,3.62681341,-4.32423481,0.90508035,-0.73266340,-0.43346182
3.63681841,-0.47523030,3.63681841,-4.38021327,0.92162942,-0.74800266,-0.44129013
3.64682341,-0.48400938,3.64682341,-4.43655578,0.93861695,-0.76343418,-0.44904357
3.65682841,-0.49274002,3.65682841,-4.49326334,0.95604858,-0.77895966,-0.45672058
3.66683342,-0.50142133,3.66683342,-4.55033695,0.97393000,-0.79458085,-0.46431962
3.67683842,-0.51005245,3.67683842,-4.60777760,0.99226690,-0.81029952,-0.47183912
3.68684342,-0.51863251,3.68684342,-4.66558631,1.01106505,-0.82611753,-0.47927751
3.69684842,-0.52716066,3.69684842,-4.72376408,1.03033023,-0.84203675,-0.48663320
3.70685343,-0.53563604,3.70685343,-4.78231189,1.05006826,-0.85805911,-0.49390460
3.71685843,-0.54405781,3.71685843,-4.84123077,1.07028500,-0.87418659,-0.50109011
3.72686343,-0.55242511,3.72686343,-4.90052170,1.09098635,-0.89042120,-0.50818812
3.73686843,-0.56073712,3.73686843,-4.96018569,1.11217825,-0.90676503,-0.51519699
3.74687344,-0.56899300,3.74687344,-5.02022374,1.13386667,-0.92322019,-0.52211509
3.75687844,-0.57719192,3.75687844,-5.08063685,1.15605761,-0.93978885,-0.52894078
3.76688344,-0.58533307,3.76688344,-5.14142603,1.17875713,-0.95647324,-0.53567239
3.77688844,-0.59341562,3.77688844,-5.20259227,1.20197131,-0.97327563,-0.54230826
3.78689345,-0.60143878,3.78689345,-5.26413658,1.22570627,-0.99019834,-0.54884671
3.79689845,-0.60940173,3.79689845,-5.32605996,1.24996818,-1.00724375,-0.55528603
3.80690345,-0.61730368,3.80690345,-5.38836341,1.27476323,-1.02441428,-0.56162453
3.81690845,-0.62514383,3.81690845,-5.45104793,1.30009765,-1.04171242,-0.56786048
3.82691346,-0.63292142,3.82691346,-5.51411452,1.32597773,-1.05914071,-0.57399216
3.83691846,-0.64063564,3.83691846,-5.57756418,1.35240978,-1.07670173,-0.58001782
3.84692346,-0.64828574,3.84692346,-5.64139793,1.37940015,-1.09439813,-0.58593569
3.85692846,-0.65587095,3.85692846,-5.70561675,1.40695522,-1.11223262,-0.59174402
3.86693347,-0.66339050,3.86693347,-5.77022164,1.43508143,-1.13020795,-0.59744101
3.87693847,-0.67084365,3.87693847,-5.83521362,1.46378524,-1.14832693,-0.60302486
3.88694347,-0.67822965,3.88694347,-5.90059368,1.49307316,-1.16659244,-0.60849377
3.89694847,-0.68554776,3.89694847,-5.96636283,1.52295173,-1.18500742,-0.61384590
3.90695348,-0.69279724,3.90695348,-6.03252205,1.55342754,-1.20357484,-0.61907941
3.91695848,-0.69997738,3.91695848,-6.09907237,1.58450721,-1.22229777,-0.62419244
3.92696348,-0.70708745,3.92696348,-6.16601477,1.61619740,-1.24117932,-0.62918311
3.93696848,-0.71412674,3.93696848,-6.23335026,1.64850481,-1.26022265,-0.63404954
3.94697349,-0.72109455,3.94697349,-6.30107985,1.68143619,-1.27943100,-0.63878983
3.95697849,-0.72799018,3.95697849,-6.36920452,1.71499830,-1.29880767,-0.64340204
3.96698349,-0.73481293,3.96698349,-6.43772529,1.74919798,-1.31835602,-0.64788423
3.97698849,-0.74156213,3.97698849,-6.50664315,1.78404207,-1.33807946,-0.65223446
3.98699350,-0.74823710,3.98699350,-6.57595912,1.81953749,-1.35798150,-0.65645075
3.99699850,-0.75483718,3.99699850,-6.64567417,1.85569116,-1.37806567,-0.66053110
4.00700350,-0.76136169,4.00700350,-6.71578933,1.89251007,-1.39833561,-0.66447350
4.01700850,-0.76780999,4.01700850,-6.78630559,1.93000123,-1.41879499,-0.66827593
4.02701351,-0.77418144,4.02701351,-6.85722396,1.96817171,-1.43944757,-0.67193634
4.03701851,-0.78047539,4.03701851,-6.92854543,2.00702860,-1.46029718,-0.67545265
4.04702351,-0.78669122,4.04702351,-7.00027100,2.04657904,-1.48134769,-0.67882279
4.05702851,-0.79282830,4.05702851,-7.07240168,2.08683021,-1.50260306,-0.68204464
4.06703352,-0.79888601,4.06703352,-7.14493847,2.12778933,-1.52406734,-0.68511608
4.07703852,-0.80486376,4.07703852,-7.21788237,2.16946366,-1.54574462,-0.68803496
4.08704352,-0.81076094,4.08704352,-7.29123438,2.21186051,-1.56763906,-0.69079911
4.09704852,-0.81657697,4.09704852,-7.36499551,2.25498722,-1.58975492,-0.69340634
4.10705353,-0.82231126,4.10705353,-7.43916675,2.29885116,-1.61209651,-0.69585442
4.11705853,-0.82796323,4.11705853,-7.51374911,2.34345977,-1.63466822,-0.69814114
4.12706353,-0.83353233,4.12706353,-7.58874358,2.38882051,-1.65747451,-0.70026423
4.13706853,-0.83901799,4.13706853,-7.66415118,2.43494089,-1.68051994,-0.70222139
4.14707354,-0.84441966,4.14707354,-7.73997289,2.48182845,-1.70380910,-0.70401034
4.15707854,-0.84973681,4.15707854,-7.81620973,2.52949079,-1.72734671,-0.70562873
4.16708354,-0.85496891,4.16708354,-7.89286269,2.57793553,-1.75113752,-0.70707422
4.17708854,-0.86011542,4.17708854,-7.96993277,2.62717035,-1.77518640,-0.70834441
4.18709355,-0.86517583,4.18709355,-8.04742099,2.67720297,-1.79949826,-0.70943690
4.19709855,-0.87014964,4.19709855,-8.12532833,2.72804114,-1.82407811,-0.71034927
4.20710355,-0.87503635,4.20710355,-8.20365580,2.77969266,-1.84893105,-0.71107903
4.21710855,-0.87983546,4.21710855,-8.28240440,2.83216537,-1.87406224,-0.71162372
4.22711356,-0.88454651,4.22711356,-8.36157514,2.88546715,-1.89947694,-0.71198082
4.23711856,-0.88916902,4.23711856,-8.44116901,2.93960593,-1.92518048,-0.71214777
4.24712356,-0.89370251,4.24712356,-8.52118702,2.99458967,-1.95117828,-0.71212201
4.25712856,-0.89814655,4.25712856,-8.60163016,3.05042639,-1.97747585,-0.71190093
4.26713357,-0.90250069,4.26713357,-8.68249944,3.10712414,-2.00407878,-0.71148191
4.27713857,-0.90676449,4.27713857,-8.76379587,3.16469101,-2.03099273,-0.71086227
4.28714357,-0.91093752,4.28714357,-8.84552043,3.22313514,-2.05822348,-0.71003933
4.29714857,-0.91501936,4.29714857,-8.92767414,3.28246471,-2.08577687,-0.70901036
4.30715358,-0.91900962,4.30715358,-9.01025799,3.34268794,-2.11365885,-0.70777260
4.31715858,-0.92290788,4.31715858,-9.09327299,3.40381311,-2.14187543,-0.70632326
4.32716358,-0.92671376,4.32716358,-9.17672014,3.46584852,-2.17043274,-0.70465951
4.33716858,-0.93042687,4.33716858,-9.26060044,3.52880252,-2.19933700,-0.70277850
4.34717359,-0.93404685,4.34717359,-9.34491488,3.59268351,-2.22859449,-0.70067733
4.35717859,-0.93757334,4.35717859,-9.42966448,3.65749993,-2.25821162,-0.69835308
4.36718359,-0.94100597,4.36718359,-9.51485024,3.72326026,-2.28819488,-0.69580278
4.37718859,-0.94434441,4.37718859,-9.60047315,3.78997304,-2.31855084,-0.69302343
4.38719360,-0.94758832,4.38719360,-9.68653421,3.85764683,-2.34928618,-0.69001198
4.39719860,-0.95073738,4.39719860,-9.77303444,3.92629024,-2.38040769,-0.68676537
4.40720360,-0.95379127,4.40720360,-9.85997482,3.99591194,-2.41192222,-0.68328048
4.41720860,-0.95674968,4.41720860,-9.94735637,4.06652063,-2.44383676,-0.67955415
4.42721361,-0.95961233,4.42721361,-10.03518008,4.13812505,-2.47615836,-0.67558319
4.43721861,-0.96237892,4.43721861,-10.12344695,4.21073400,-2.50889419,-0.67136436
4.44722361,-0.96504918,4.44722361,-10.21215799,4.28435631,-2.54205153,-0.66689439
4.45722861,-0.96762283,4.45722861,-10.30131420,4.35900086,-2.57563775,-0.66216995
4.46723362,-0.97009963,4.46723362,-10.39091657,4.43467658,-2.60966030,-0.65718769
4.47723862,-0.97247932,4.47723862,-10.48096612,4.51139243,-2.64412678,-0.65194420
4.48724362,-0.97476167,4.48724362,-10.57146383,4.58915743,-2.67904486,-0.64643603
4.49724862,-0.97694644,4.49724862,-10.66241073,4.66798064,-2.71442232,-0.64065968
4.50725363,-0.97903342,4.50725363,-10.75380779,4.74787116,-2.75026705,-0.63461161
4.51725863,-0.98102240,4.51725863,-10.84565603,4.82883814,-2.78658706,-0.62828824
4.52726363,-0.98291319,4.52726363,-10.93795646,4.91089078,-2.82339044,-0.62168593
4.53726863,-0.98470558,4.53726863,-11.03071006,4.99403831,-2.86068541,-0.61480099
4.54727364,-0.98639940,4.54727364,-11.12391784,5.07829002,-2.89848030,-0.60762969
4.55727864,-0.98799449,4.55727864,-11.21758080,5.16365524,-2.93678353,-0.60016824
4.56728364,-0.98949068,4.56728364,-11.31169995,5.25014334,-2.97560365,-0.59241283
4.57728864,-0.99088782,4.57728864,-11.40627628,5.33776375,-3.01494932,-0.58435955
4.58729365,-0.99218578,4.58729365,-11.50131080,5.42652594,-3.05482931,-0.57600446
4.59729865,-0.99338442,4.59729865,-11.59680451,5.51643940,-3.09525251,-0.56734359
4.60730365,-0.99448362,4.60730365,-11.69275841,5.60751372,-3.13622791,-0.55837288
4.61730865,-0.99548327,4.61730865,-11.78917350,5.69975848,-3.17776464,-0.54908822
4.62731366,-0.99638328,4.62731366,-11.88605078,5.79318334,-3.21987192,-0.53948546
4.63731866,-0.99718355,4.63731866,-11.98339125,5.88779800,-3.26255911,-0.52956040
4.64732366,-0.99788400,4.64732366,-12.08119593,5.98361221,-3.30583568,-0.51930874
4.65732866,-0.99848456,4.65732866,-12.17946580,6.08063574,-3.34971122,-0.50872616
4.66733367,-0.99898518,4.66733367,-12.27820187,6.17887845,-3.39419544,-0.49780828
4.67733867,-0.99938580,4.67733867,-12.37740514,6.27835021,-3.43929817,-0.48655062
4.68734367,-0.99968638,4.68734367,-12.47707661,6.37906095,-3.48502939,-0.47494869
4.69734867,-0.99988690,4.69734867,-12.57721728,6.48102065,-3.53139915,-0.46299791
4.70735368,-0.99998732,4.70735368,-12.67782816,6.58423934,-3.57841768,-0.45069362
4.71735868,-0.99998765,4.71735868,-12.77891025,6.68872708,-3.62609530,-0.43803113
4.72736368,-0.99988788,4.72736368,-12.88046454,6.79449400,-3.67444247,-0.42500566
4.73736868,-0.99968802,4.73736868,-12.98249205,6.90155025,-3.72346978,-0.41161237
4.74737369,-0.99938810,4.74737369,-13.08499376,7.00990606,-3.77318795,-0.39784636
4.75737869,-0.99898813,4.75737869,-13.18797069,7.11957168,-3.82360783,-0.38370264
4.76738369,-0.99848817,4.76738369,-13.29142383,7.23055742,-3.87474038,-0.36917617
4.77738869,-0.99788826,4.77738869,-13.39535419,7.34287364,-3.92659672,-0.35426184
4.78739370,-0.99718846,4.78739370,-13.49976276,7.45653074,-3.97918810,-0.33895445
4.79739870,-0.99638885,4.79739870,-13.60465055,7.57153917,-4.03252589,-0.32324874
4.80740370,-0.99548950,4.80740370,-13.71001857,7.68790943,-4.08662160,-0.30713936
4.81740870,-0.99449050,4.81740870,-13.81586780,7.80565206,-4.14148688,-0.29062090
4.82741371,-0.99339195,4.82741371,-13.92219926,7.92477767,-4.19713352,-0.27368788
4.83741871,-0.99219396,4.83741871,-14.02901394,8.04529690,-4.25357345,-0.25633472
4.84742371,-0.99089666,4.84742371,-14.13631285,8.16722044,-4.31081872,-0.23855576
4.85742871,-0.98950016,4.85742871,-14.24409698,8.29055903,-4.36888154,-0.22034529
4.86743372,-0.98800462,4.86743372,-14.35236734,8.41532345,-4.42777426,-0.20169748
4.87743872,-0.98641018,4.87743872,-14.46112494,8.54152456,-4.48750936,-0.18260645
4.88744372,-0.98471701,4.88744372,-14.57037076,8.66917322,-4.54809948,-0.16306621
4.89744872,-0.98292526,4.89744872,-14.68010582,8.79828039,-4.60955740,-0.14307069
4.90745373,-0.98103512,4.90745373,-14.79033112,8.92885704,-4.67189605,-0.12261375
4.91745873,-0.97904678,4.91745873,-14.90104765,9.06091421,-4.73512848,-0.10168915
4.92746373,-0.97696044,4.92746373,-15.01225642,9.19446298,-4.79926792,-0.08029056
4.93746873,-0.97477631,4.93746873,-15.12395843,9.32951448,-4.86432775,-0.05841154
4.94747374,-0.97249460,4.94747374,-15.23615467,9.46607989,-4.93032147,-0.03604561
4.95747874,-0.97011555,4.95747874,-15.34884617,9.60417045,-4.99726276,-0.01318613
4.96748374,-0.96763939,4.96748374,-15.46203390,9.74379743,-5.06516544,0.01017357
4.97748874,-0.96506637,4.97748874,-15.57571888,9.88497217,-5.13404348,0.03404031
4.98749375,-0.96239674,4.98749375,-15.68990211,10.02770604,-5.20391103,0.05842098
4.99749875,-0.95963078,4.99749875,-15.80458459,10.17201048,-5.27478237,0.08332256
5.00750375,-0.95676877,5.00750375,-15.91976732,10.31789696,-5.34667193,0.10875216
5.01750875,-0.95381098,5.01750875,-16.03545129,10.46537702,-5.41959433,0.13471697
5.02751376,-0.95075771,5.02751376,-16.15163753,10.61446223,-5.49356433,0.16122429
5.03751876,-0.94760928,5.03751876,-16.26832701,10.76516422,-5.56859686,0.18828153
5.04752376,-0.94436599,5.04752376,-16.38552075,10.91749468,-5.64470699,0.21589619
5.05752876,-0.94102817,5.05752876,-16.50321975,11.07146533,-5.72190997,0.24407590
5.06753377,-0.93759615,5.06753377,-16.62142501,11.22708797,-5.80022123,0.27282838
5.07753877,-0.93407028,5.07753877,-16.74013753,11.38437441,-5.87965633,0.30216147
5.08754377,-0.93045091,5.08754377,-16.85935831,11.54333654,-5.96023102,0.33208312
5.09754877,-0.92673841,5.09754877,-16.97908836,11.70398631,-6.04196121,0.36260141
5.10755378,-0.92293314,5.10755378,-17.09932867,11.86633568,-6.12486299,0.39372450
5.11755878,-0.91903548,5.11755878,-17.22008024,12.03039671,-6.20895260,0.42546071
5.12756378,-0.91504583,5.12756378,-17.34134409,12.19618147,-6.29424647,0.45781844
5.13756878,-0.91096458,5.13756878,-17.46312120,12.36370210,-6.38076120,0.49080623
5.14757379,-0.90679215,5.14757379,-17.58541258,12.53297080,-6.46851354,0.52443275
5.15757879,-0.90252894,5.15757879,-17.70821924,12.70399980,-6.55752045,0.55870678
